replicate,block_length,uncertainty_layer,full_r_squared,q2_contribution,q3_contribution,q4_contribution,q4_minus_q2,q4_minus_q3,q1_q2_correlation,q1_q3_correlation,q1_q4_correlation
2029,4,temporal_only,0.21457987685249647,0.10938088813232921,0.014657269415432883,0.09054171930473437,-0.018839168827594843,0.07588444988930149,0.30175984367717934,-0.009490393902138135,0.28303233843690195
2029,4,measurement_and_temporal,0.2819390032651031,0.1742773152763227,0.04299195772688963,0.06466973026189082,-0.10960758501443188,0.021677772535001194,0.40023621478169824,-0.09216616227100449,0.2147333633973261
2030,4,temporal_only,0.35702419723798196,0.02736914620125232,0.01859075745516044,0.31106429358156923,0.2836951473803169,0.2924735361264088,0.2570223123646254,0.21314843083120794,0.59306554921772
2030,4,measurement_and_temporal,0.5512588866861332,0.07025666912385066,0.042501144210226015,0.4385010733520565,0.36824440422820587,0.3959999291418305,0.4181863946256961,0.3341968456130864,0.7356711192457153
2031,4,temporal_only,0.49158403326205957,0.10089410427569669,0.18971105510562283,0.20097887388074007,0.10008476960504338,0.011267818775117233,0.41981508309440374,0.533533321869948,0.5499311818903767
2031,4,measurement_and_temporal,0.525179316835556,0.053354104654948664,0.12575812983601153,0.34606708234459577,0.2927129776896471,0.22030895250858423,0.3538336019820987,0.4184886204160609,0.652849776341383
2032,4,temporal_only,0.3581113917252948,0.03919710249355599,0.16661343536122222,0.1523008538705166,0.1131037513769606,-0.014312581490705634,0.23550050583050952,0.46910395928868487,0.41081613725910393
2032,4,measurement_and_temporal,0.1378771589002874,0.012449075668949391,0.12483331578374142,0.0005947674475965855,-0.011854308221352805,-0.12423854833614484,0.13922951874244355,0.36351038053064305,0.036698412497228654
2033,4,temporal_only,0.3845560854409993,0.050856488246375176,0.15782485830380977,0.17587473889081431,0.12501825064443914,0.018049880587004546,0.2875833241547984,0.49061567883224905,0.4598889739976049
2033,4,measurement_and_temporal,0.4351862394117735,0.08159379897726961,0.12344183524542297,0.2301506051890809,0.14855680621181128,0.10670876994365792,0.3986068552718434,0.4777810520422729,0.5715991930684792
2034,4,temporal_only,0.456114363825288,0.24744014924927105,0.17274471521184612,0.035929499364170836,-0.2115106498851002,-0.13681521584767528,0.5588028881718741,0.49725085886307496,0.19298806428780896
2034,4,measurement_and_temporal,0.24207235461614074,0.060328105679931944,0.15874496009647462,0.02299928883973416,-0.03732881684019779,-0.13574567125674047,0.3067550719231083,0.44311767294099363,0.17405373165480922
2035,4,temporal_only,0.47856552724534784,0.044333720874050554,0.030316840866897714,0.4039149655043996,0.359581244630349,0.37359812463750186,0.29718721156041306,0.27351805470906043,0.6799633740778964
2035,4,measurement_and_temporal,0.44410316814024975,0.12849821720163776,0.026694123356264716,0.28891082758234726,0.1604126103807095,0.26221670422608256,0.4146584773762063,0.2425924251804751,0.5832046282707444
2036,4,temporal_only,0.24734785654249458,0.09401989881873314,0.01943009237034767,0.13389786535341378,0.039877966534680634,0.11446777298306611,0.35366473596840714,0.20177649218520616,0.38666191956960666
2036,4,measurement_and_temporal,0.0815518846127341,0.0024611665115977974,0.0025135556171221505,0.07657716248401415,0.07411599597241636,0.074063606866892,0.06999560226366916,0.07463474312235908,0.2845577130272529
2037,4,temporal_only,0.33977481308998825,0.11576561203734163,0.06385700326826181,0.1601521977843848,0.04438658574704317,0.09629519451612299,0.4177302269669126,0.3357782513090023,0.4501944451853381
2037,4,measurement_and_temporal,0.35878386314262867,0.08950412268706605,0.04761162624427464,0.22166811421128796,0.13216399152422192,0.1740564879670133,0.3494141105299242,0.2910352673026571,0.50710402823064
2038,4,temporal_only,0.14252045938850955,0.009030385811669114,0.0006507208934231808,0.13283935268341726,0.12380896687174815,0.13218863178999407,0.10658708425870092,0.039628856766217246,0.36776456491640164
2038,4,measurement_and_temporal,0.20651906035938628,0.026791966024720632,0.006546610621710099,0.17318048371295555,0.1463885176882349,0.16663387309124544,0.18212555676078543,0.10943351591305454,0.42426097432232035
2039,4,temporal_only,0.4903494099694907,0.2146620325147323,0.09022828937035753,0.18545908808440092,-0.029202944430331362,0.0952307987140434,0.5249069401029132,0.4421728279810231,0.49635389479513026
2039,4,measurement_and_temporal,0.4192818680873507,0.3906642921575442,0.018833417226042943,0.009784158703763554,-0.3808801334537807,-0.00904925852227939,0.6317902796457573,0.17282998020825277,-0.05722875157817284
2040,4,temporal_only,0.30657264596983613,0.07631590264748872,0.009015037518699476,0.2212417058036479,0.1449258031561592,0.21222666828494843,0.34924865738640304,0.09151707142822149,0.5181716816277264
2040,4,measurement_and_temporal,0.34149521260119065,0.08869720964593154,0.011747421922208087,0.24105058103305102,0.15235337138711946,0.22930315911084292,0.3831549715983634,0.1752579602378517,0.5473285296985996
2041,4,temporal_only,0.6648234961665251,0.07298499526339002,0.24858330802393483,0.34325519287920025,0.2702701976158102,0.09467188485526543,0.41958443567861414,0.6434843380582336,0.6826710917289556
2041,4,measurement_and_temporal,0.8298317868752497,0.2090650203830988,0.3577416539353903,0.2630251125567606,0.053960092173661794,-0.09471654137862973,0.6783287380422944,0.8385706069022243,0.7397778273464601
2042,4,temporal_only,0.43269651808909626,0.11479422307302854,0.16399463458822658,0.15390766042784113,0.03911343735481258,-0.010086974160385453,0.3728174523233748,0.4858549791299335,0.42790323947920345
2042,4,measurement_and_temporal,0.37949510897740213,0.15236348850252607,0.11474200840021886,0.1123896120746572,-0.03997387642786887,-0.0023523963255616676,0.40910569806068575,0.3830105839054864,0.3548821109490102
2043,4,temporal_only,0.04320081077399929,0.0035280927146723227,0.02033976020991814,0.019332957849408822,0.0158048651347365,-0.001006802360509318,0.06837050620120093,-0.1426269657306554,0.15391073865813287
2043,4,measurement_and_temporal,0.10149550388155992,0.08069141260075265,0.014398219988057978,0.006405871292749295,-0.07428554130800336,-0.007992348695308682,-0.2896075591768374,0.10013114841416253,-0.10200804127638655
2044,4,temporal_only,0.20300928621778658,0.13190820802604586,0.006673388508453837,0.06442768968328688,-0.06748051834275898,0.057754301174833045,0.3805612493353251,0.057465867126256495,0.28653940746827006
2044,4,measurement_and_temporal,0.23142947061582064,0.11227260840957458,0.11539197804302363,0.003764884163222441,-0.10850772424635213,-0.11162709387980119,0.2682171829305316,-0.2809482741726625,-0.050441882098653926
2045,4,temporal_only,0.2728306649982406,0.06443827524971901,0.02247425764578259,0.185918132102739,0.12147985685301999,0.1634438744569564,0.3336167468079887,0.24020419268430593,0.4856862281352308
2045,4,measurement_and_temporal,0.2520905900194569,0.03511187709675673,0.14480311431397414,0.07217559860872602,0.037063721511969294,-0.07262751570524811,-0.01967119739516019,0.39203194846174994,0.3413116984441528
2046,4,temporal_only,0.26091538319324603,0.021345420870025462,0.11771375458982154,0.12185620773339902,0.10051078686337356,0.004142453143577474,0.16842447283428635,0.4105409189674591,0.3949454307317073
2046,4,measurement_and_temporal,0.16882526411428977,0.01395391340319102,0.02074592247162188,0.13412542823947687,0.12017151483628585,0.113379505767855,0.13639266197492483,0.1794475876758955,0.383615598887023
2047,4,temporal_only,0.43257619973581174,0.10958370618234177,0.07096735159939495,0.25202514195407505,0.1424414357717333,0.18105779035468011,0.36528423171854035,0.3845065237610092,0.5190185364458865
2047,4,measurement_and_temporal,0.5240623075245032,0.12129220773526662,0.1718056677595413,0.2309644320296953,0.10967222429442867,0.05915876427015401,0.3817074112728927,0.5282102678380627,0.5169430714846611
2048,4,temporal_only,0.5146486039700217,0.17299170508310904,0.1361311795003447,0.2055257193865679,0.03253401430345887,0.06939453988622321,0.46813521377544054,0.506041841122695,0.501672318532973
2048,4,measurement_and_temporal,0.5525053109442878,0.20211094736755011,0.08190204095693455,0.2684923226198031,0.06638137525225299,0.18659028166286856,0.49745723012284493,0.37366326579457765,0.5134494205501853
2049,4,temporal_only,0.13156638102882212,0.02046854667825902,0.011398134399335106,0.099699699951228,0.07923115327296898,0.08830156555189289,0.11955387625008905,-0.00180056082837859,0.30253271434515505
2049,4,measurement_and_temporal,0.32854474343623974,0.07188127785893755,0.12072854347591017,0.13593492210139202,0.06405364424245447,0.015206378625481853,0.3220511515064257,0.4179027948988162,0.34520231158582143
2050,4,temporal_only,0.22153784497122342,0.0843300285677609,0.07522336678881392,0.06198444961464861,-0.02234557895311229,-0.01323891717416531,0.3263281395065403,0.3297259247909897,0.2982257041072936
2050,4,measurement_and_temporal,0.32787186630845755,0.17619789798304938,0.10585452400902119,0.04581944431638698,-0.1303784536666624,-0.06003507969263421,0.4268744635491639,0.3479772510857395,0.2204338756817023
2051,4,temporal_only,0.39676122441214234,0.056082494366859616,0.1535356520522053,0.18714307799307742,0.1310605836262178,0.03360742594087213,0.3229308205467556,0.4961079607190642,0.4889965509061805
2051,4,measurement_and_temporal,0.4584173650068075,0.10726094574907961,0.2541547903535624,0.09700162890416551,-0.010259316844914101,-0.1571531614493969,0.3847738711791834,0.5563631219946134,0.2836968236310176
2052,4,temporal_only,0.3238063836043894,0.2478957160979156,0.07203444642440782,0.003876221082065978,-0.24401949501584963,-0.06815822534234184,0.43930198140006166,-0.12660925929878436,0.04178142772364056
2052,4,measurement_and_temporal,0.5000289831747644,0.12172729078488581,0.36996453740487095,0.008337154985007644,-0.11339013579987817,-0.3616273824198633,0.2844128275306312,-0.5838486216991986,-0.10088139741513967
2053,4,temporal_only,0.4094243010667572,0.04236871562712208,0.041970276271877494,0.32508530916775763,0.28271659354063555,0.28311503289588014,0.319220126378065,0.30390538363481795,0.6307475413201385
2053,4,measurement_and_temporal,0.4881957315807529,0.20750490290154056,0.03674108510944777,0.24394974356976462,0.036444840668224066,0.20720865846031686,0.5676369124030198,0.2521144644260312,0.5853616644861452
2054,4,temporal_only,0.5063440689105869,0.048602068899149864,0.013939739804336215,0.44380226020710084,0.395200191307951,0.4298625204027646,0.32882412276750045,0.1918371027315135,0.7093183339780846
2054,4,measurement_and_temporal,0.2602100205981618,0.04977424897635093,0.02500438327105749,0.18543138835075337,0.13565713937440244,0.16042700507969587,0.30503995066834333,0.2274318009345606,0.4747952491649675
2055,4,temporal_only,0.1674783075226941,0.07289615743243293,0.04487351056639414,0.04970863952386704,-0.023187517908565887,0.004835128957472901,0.2696349153226376,-0.12749736632424016,0.2641299728606363
2055,4,measurement_and_temporal,0.36181285148321773,0.16329983621323405,0.07534456047429967,0.12316845479568402,-0.04013138141755003,0.04782389432138434,0.4677189678441544,-0.22898665688260103,0.42290478091862194
2056,4,temporal_only,0.4804723087520576,0.09377669538467816,0.21108574569207053,0.17560986767530892,0.08183317229063077,-0.03547587801676161,0.36827959671933486,0.570337965581321,0.48838095647666613
2056,4,measurement_and_temporal,0.37995683189379703,0.11844334535903213,0.17291735261148378,0.0885961339232811,-0.02984721143575103,-0.08432121868820268,0.3805870289144013,0.4809443588053409,0.3650025144215708
2057,4,temporal_only,0.7246578104111567,0.029779495457965783,0.19657554123338739,0.4983027737198035,0.46852327826183776,0.30172723248641614,0.2509657459372854,0.5468246977993313,0.7756498543316017
2057,4,measurement_and_temporal,0.6383242076229141,0.048689429040959555,0.1411660555336788,0.44846872304827573,0.39977929400731615,0.3073026675145969,-0.11947006130668408,0.43314969375424184,0.7316665135138227
2058,4,temporal_only,0.1932185915271909,0.07507992470477885,0.014126094644024903,0.10401257217838715,0.028932647473608297,0.08988647753436224,0.32358943114950206,0.16849283881708496,0.35644450603881317
2058,4,measurement_and_temporal,0.3431072049521994,0.02763069313504198,0.2878872197990604,0.027589292018096973,-4.14011169450057e-05,-0.26029792778096345,0.22862627393816928,0.5657983007462792,0.21219893632089276
2059,4,temporal_only,0.3392019103133559,0.03899418984343247,0.013606583815007697,0.2866011366549157,0.24760694681148324,0.27299455283990803,0.26496110421751873,0.18838595650463924,0.5646114632798424
2059,4,measurement_and_temporal,0.3053829089947854,0.029137879377264697,0.01384189871404301,0.26240313090347767,0.23326525152621297,0.24856123218943466,0.22774737999857453,0.18958066289440345,0.5330566636496971
2060,4,temporal_only,0.10303184360218853,0.08930990900752146,0.0019237029734029594,0.011798231621264107,-0.07751167738625736,0.009874528647861147,0.3077095558617578,0.06246491457402094,0.12431656630073303
2060,4,measurement_and_temporal,0.18119865361218146,0.08600158600097807,0.056953572351662096,0.038243495259541294,-0.047758090741436776,-0.018710077092120803,0.2954911637457046,-0.24384304513341204,0.23196728332243155
2061,4,temporal_only,0.4012251608685232,0.0934560407634941,0.19370019907174976,0.11406892103327936,0.02061288026978525,-0.07963127803847041,0.3356629642921403,0.523729415335525,0.40419471553906333
2061,4,measurement_and_temporal,0.3304440517679965,0.10705809720988918,0.15008515325062505,0.07330080130748229,-0.03375729590240689,-0.07678435194314276,0.45531952358716593,0.5133274571467209,0.39074035386599215
2062,4,temporal_only,0.47636665555143987,0.10990403533458369,0.158393427240523,0.2080691929763332,0.0981651576417495,0.0496757657358102,0.4068391813739107,0.5259640871438872,0.5602085918557052
2062,4,measurement_and_temporal,0.3415009442389406,0.005580473227841776,0.017157942957522265,0.3187625280535766,0.3131820548257348,0.3016045850960543,0.02081659645726706,0.1778555380567038,0.5719717198298647
2063,4,temporal_only,0.16859057107773423,0.015848543874072602,0.025671974467751175,0.12707005273591046,0.11122150886183786,0.10139807826815929,0.15968762017393542,0.21731385298586386,0.38215886107211683
2063,4,measurement_and_temporal,0.05732277385154905,0.008986541915116497,0.0012783182857344366,0.04705791365069811,0.038071371735581616,0.04577959536496368,-0.08982462018089646,0.04489207278691547,0.2162341543205615
2064,4,temporal_only,0.30025576418032496,0.06637232710240558,0.03777095107916859,0.19611248599875078,0.12974015889634521,0.1583415349195822,0.2758652805558889,0.2903962128314815,0.4711274949383507
2064,4,measurement_and_temporal,0.35197653669990814,0.10410075370527931,0.06466156756533419,0.18321421542929464,0.07911346172401533,0.11855264786396046,0.33763143841387855,0.3441551529791821,0.47400945951030904
2065,4,temporal_only,0.4285271571358349,0.08149937988470367,0.19586182605709926,0.15116595119403195,0.06966657130932828,-0.04469587486306731,0.327033345849567,0.5499864804938938,0.4529672480459451
2065,4,measurement_and_temporal,0.3055820676409948,0.07873535168942884,0.10786008586353717,0.11898663008802883,0.04025127839859999,0.011126544224491663,0.3457071236833133,0.44122485358480085,0.4162804927164212
2066,4,temporal_only,0.4389203375193005,0.04415672568170546,0.00598813063150531,0.3887754812060897,0.3446187555243842,0.38278735057458435,0.305162007837394,0.13346457512735568,0.6615277870505953
2066,4,measurement_and_temporal,0.445210193569505,0.11153390788690677,0.006483220551318854,0.3271930651312794,0.21565915724437262,0.32070984457996055,0.45792169648202574,0.04998195615771305,0.6501630992173304
2067,4,temporal_only,0.45707310642490684,0.06253499508220141,0.008783571308982071,0.3857545400337234,0.323219544951522,0.37697096872474134,0.361109544012938,0.1364394036794714,0.6726061455552483
2067,4,measurement_and_temporal,0.40237394221359035,0.006929945958586019,0.01597279122013238,0.3794712050348719,0.3725412590762859,0.3634984138147395,0.09822842813965471,-0.15497439362948973,0.6275407124150958
2068,4,temporal_only,0.2440059140303833,0.07076237881599129,0.07505557859165757,0.09818795662273444,0.02742557780674315,0.023132378031076872,0.33800530070188023,0.3761835018962493,0.40066309075998974
2068,4,measurement_and_temporal,0.2940245637706196,0.028877320705973247,0.21986027917531595,0.04528696388933038,0.016409643183357133,-0.17457331528598558,0.263311246100142,0.5381010238839131,0.3125830155346437
2069,4,temporal_only,0.4090823682900008,0.17461123535836878,0.06667788024407593,0.16779325268755607,-0.006817982670812711,0.10111537244348014,0.4444799758660805,0.32542125903088504,0.4461835893722806
2069,4,measurement_and_temporal,0.3052287107653944,0.1970674133412873,0.039639184112526794,0.0685221133115803,-0.128545300029707,0.028882929199053504,0.4513729618444424,0.25518911364435226,0.25889142173605806
2070,4,temporal_only,0.1630168060334105,0.05946803849963952,0.024869900673440543,0.07867886686033045,0.019210828360690928,0.053808966186889906,0.25358475016562987,-0.050117090203619784,0.2873785566141612
2070,4,measurement_and_temporal,0.23513581707173448,0.1410730290176329,0.05204359694161825,0.04201919111248331,-0.0990538379051496,-0.010024405829134941,0.33477445692572205,-0.08755307767294995,0.19679841129614847
2071,4,temporal_only,0.1684373309207502,0.08192166541804713,0.08507799358270512,0.0014376719199979404,-0.08048399349804919,-0.08364032166270718,0.20318457427664038,-0.208068569645252,0.043944972379978006
2071,4,measurement_and_temporal,0.5649347838142096,0.23974717797860498,0.322301264586321,0.0028863412492836082,-0.23686083672932137,-0.3194149233370374,0.3816884909411878,-0.4729695341063622,0.023177208034614948
2072,4,temporal_only,0.16990093896437164,0.009863169079616319,0.005283442555439222,0.1547543273293161,0.14489115824969978,0.14947088477387688,0.13685097799741489,0.10195718622684805,0.40589066234545024
2072,4,measurement_and_temporal,0.10080878705758844,0.03210358606638928,0.024603545545028287,0.044101655446170875,0.011998069379781595,0.019498109901142587,0.23540926979153304,0.1988821680039108,0.23741884474068575
2073,4,temporal_only,0.395120875423295,0.09634049747395847,0.059609268219337895,0.23917110972999864,0.14283061225604016,0.17956184151066074,0.38223429514263974,0.3570042659699721,0.5567242182976244
2073,4,measurement_and_temporal,0.6593535405840885,0.3130770582868108,0.06813198928106168,0.27814449301621597,-0.03493256527059485,0.2100125037351543,0.6644346572626546,0.42467847901720057,0.6473195795786219
2074,4,temporal_only,0.5698427540568112,0.05241192641677552,0.18845818419821173,0.3289726434418239,0.2765607170250484,0.1405144592436122,0.3406883757260284,0.48162395000600666,0.6146225138050503
2074,4,measurement_and_temporal,0.550480124565121,0.1937426250052765,0.03494603643079578,0.3217914631290487,0.1280488381237722,0.2868454266982529,0.5335882626072436,0.2609516957189394,0.618926957582492
2075,4,temporal_only,0.33373907349889476,0.07719730241089905,0.012306104242358598,0.2442356668456371,0.16703836443473807,0.23192956260327852,0.34110063457217704,0.18220348111458518,0.5322768926770721
2075,4,measurement_and_temporal,0.3025194784189962,0.12936383747595193,0.014376588808784507,0.15877905213425975,0.02941521465830782,0.14440246332547524,0.4121558869513662,0.19374437604647365,0.44529498081669944
2076,4,temporal_only,0.40686990250689825,0.10650736994691584,0.15310862329679048,0.14725390926319193,0.04074653931627609,-0.0058547140335985515,0.3922728130729693,0.46863213731009595,0.44560098680511095
2076,4,measurement_and_temporal,0.528756629987564,0.23196691799316474,0.18913821482541524,0.10765149716898405,-0.12431542082418069,-0.08148671765643119,0.5903813420697507,0.5983463312414256,0.43790363307766633
2077,4,temporal_only,0.3223970215613988,0.1414249313504448,0.06842653080143847,0.11254555940951556,-0.028879371940929224,0.04411902860807709,0.4253098392139526,0.3675622500026577,0.3693312384710673
2077,4,measurement_and_temporal,0.3039985194078243,0.013502463905710601,0.07829644462560549,0.2121996108765082,0.1986971469707976,0.1339031662509027,0.05179496906729398,0.3728340603254795,0.5047278403456895
2078,4,temporal_only,0.29378661182118504,0.050489801230549636,0.02922632752395876,0.21407048306667664,0.163580681836127,0.18484415554271788,0.25783580553987234,0.2630121355060552,0.4882313436292095
2078,4,measurement_and_temporal,0.09460896117734763,0.03488329165276125,0.027859212061253285,0.03186645746333309,-0.0030168341894281636,0.004007245402079803,0.21129908008226866,0.19770754119027778,0.1999035011252378
2079,4,temporal_only,0.32317661985386426,0.04882587974382341,0.06662561734035499,0.20772512276968583,0.15889924302586242,0.14109950542933083,0.3113287952187156,0.33018552298025317,0.5183096617624194
2079,4,measurement_and_temporal,0.3763200600171973,0.06423461100938516,0.009143440883241705,0.30294200812457045,0.2387073971151853,0.29379856724132875,0.36135644056497446,0.152229185748679,0.61037131048418
2080,4,temporal_only,0.18665031662405718,0.16842006071932447,0.003582973749772974,0.014647282154959715,-0.15377277856436475,0.01106430840518674,0.4260235075949781,0.08064968641158801,0.15575676546714362
2080,4,measurement_and_temporal,0.18985635074169205,0.04888843446092269,0.12490881464504673,0.016059101635722623,-0.032829332825200064,-0.10884971300932411,0.21408541815620147,-0.35034345201883343,0.18447191543461117
2081,4,temporal_only,0.4879074061709422,0.06215402985564896,0.23992880545095438,0.18582457086433887,0.1236705410086899,-0.05410423458661551,0.36395703509615135,0.5864982508844391,0.5117819408523407
2081,4,measurement_and_temporal,0.15029332881000212,0.0365215806236745,0.055702733260610815,0.05806901492571681,0.021547434302042312,0.002366281665105996,0.2808896939889548,0.3528716132911002,0.3377101153726102
2082,4,temporal_only,0.4576560781357554,0.07353699580102337,0.12576251708680644,0.25835656524792555,0.1848195694469022,0.1325940481611191,0.36230707855657057,0.4325447664624208,0.5345826708479076
2082,4,measurement_and_temporal,0.5432853938632372,0.10622692137727173,0.1643985866699972,0.2726598858159682,0.16643296443869643,0.10826129914597096,0.43319256839142795,0.515953878642497,0.5742002046876955
2083,4,temporal_only,0.298242644917192,0.14984414652070036,0.02261276405016473,0.12578573434632692,-0.024058412174373434,0.1031729702961622,0.42755065899819444,0.23551451492873898,0.3905476450460365
2083,4,measurement_and_temporal,0.40994148013073883,0.18624389599658112,0.04641359052599984,0.17728399360815786,-0.008959902388423258,0.13087040308215803,0.5680221715263641,0.360248355371964,0.5528422767180022
2084,4,temporal_only,0.3158459213940207,0.14485294782414745,0.044715456216286954,0.12627751735358625,-0.018575430470561205,0.0815620611372993,0.39943528762327124,0.27426197539293407,0.3772131090387448
2084,4,measurement_and_temporal,0.26271002556063994,0.18357740751831406,0.0069947977293972246,0.07213782031292866,-0.1114395872053854,0.06514302258353144,0.44819942959481424,0.0943550041000172,0.2950841894853311
2085,4,temporal_only,0.3361077984196166,0.027500004078412077,0.00853992841297363,0.30006786592823087,0.2725678618498188,0.29152793751525724,0.21405643632607102,0.028430449313816417,0.5663473388847922
2085,4,measurement_and_temporal,0.29331580145413894,0.03910035798833842,0.029277557341649867,0.22493788612415067,0.18583752813581225,0.1956603287825008,0.29921798492137675,0.260775374379758,0.5385815049771346
2086,4,temporal_only,0.2225730697246393,0.08648808174087126,0.05432408710467753,0.0817609008790905,-0.004727180861780755,0.027436813774412976,0.31568096902407267,0.26755281881441634,0.29880582126577865
2086,4,measurement_and_temporal,0.26268441189651803,0.16014374507227544,0.02831303103659825,0.07422763578764434,-0.0859161092846311,0.045914604751046084,0.4477049400425166,0.2242434740364302,0.329818399078104
2087,4,temporal_only,0.42699951954887083,0.18756688542358532,0.0343548524234637,0.2050777817018218,0.017510896278236487,0.1707229292783581,0.4708500993756262,0.28295977917781423,0.493796775367713
2087,4,measurement_and_temporal,0.45150121968571433,0.09787168756891514,0.050609509770254156,0.303020022346545,0.2051483347776299,0.2524105125762909,0.3426666705292152,0.0037747500163131326,0.5402684820082471
2088,4,temporal_only,0.41813549957050034,0.010835122573125614,0.18968430317364407,0.21761607382373063,0.20678095125060503,0.027931770650086563,0.1570170204023369,0.47987381414354463,0.5020491244767906
2088,4,measurement_and_temporal,0.358653436466572,0.007251982679639187,0.17907595923544264,0.17232549455149018,0.165073511871851,-0.006750464683952462,0.13631608105475723,0.47474179114075427,0.467044085759896
2089,4,temporal_only,0.5273576981653916,0.03341467737817111,0.08345680679777107,0.4104862139894494,0.3770715366112783,0.32702940719167833,0.30172962947731474,0.40292378709378907,0.7007045536590006
2089,4,measurement_and_temporal,0.5248084201441675,0.08936854111022574,0.08724436344494729,0.3481955155889945,0.25882697447876873,0.2609511521440472,0.44087211445866126,0.32301799475588966,0.6508888720050551
2090,4,temporal_only,0.31673581706081877,0.14052324324507162,0.039294822473932976,0.1369177513418142,-0.0036054919032574295,0.09762292886788121,0.41811129367627897,0.25141914551023786,0.4093483566412758
2090,4,measurement_and_temporal,0.30708599202019304,0.22333637599418066,0.004867586364821319,0.07888202966119107,-0.1444543463329896,0.07401444329636975,0.49200377087124086,0.10411266880917351,0.31330000124461976
2091,4,temporal_only,0.11063458879337928,0.10005699374441711,0.0005210750183236393,0.010056520030638541,-0.09000047371377856,0.009535445012314903,0.32178423215128904,0.03630350718882012,0.11667383810295127
2091,4,measurement_and_temporal,0.04752310512413971,0.04425087831295288,0.002802283084338608,0.00046994372684822094,-0.04378093458610466,-0.0023323393574903872,0.2043858129992162,-0.025204116136688694,-0.015708504123773052
2092,4,temporal_only,0.507799126931971,0.0972926530245617,0.2293803021413734,0.18112617176603593,0.08383351874147423,-0.04825413037533746,0.3865419269227114,0.6116376382209117,0.5134819144402105
2092,4,measurement_and_temporal,0.5595293137778019,0.03176809531375132,0.28761630185306025,0.24014491661099033,0.208376821297239,-0.047471385242069924,0.24328625521437866,0.6648149741203647,0.6087763887840419
2093,4,temporal_only,0.1613783091745261,0.07937155156587687,0.030006852973594605,0.05199990463505464,-0.02737164693082223,0.021993051661460036,0.26266226235946394,-0.09295459847020865,0.25550162810856364
2093,4,measurement_and_temporal,0.25096793077423174,0.20962133483458165,0.019628227581454345,0.021718368358195756,-0.18790296647638588,0.0020901407767414115,0.4699472816231731,0.17693243944778542,0.15227131521999904
2094,4,temporal_only,0.3807384696892856,0.062261255989773945,0.10004166362525296,0.21843555007425866,0.15617429408448472,0.1183938864490057,0.3194174797261949,0.4160134455296938,0.5385535058360934
2094,4,measurement_and_temporal,0.14424842782692093,0.11741259883864297,0.022012447340014896,0.00482338164826307,-0.1125892171903799,-0.017189065691751826,0.35631396004950766,0.17102516706876103,0.1066650456876491
2095,4,temporal_only,0.21556709294201148,0.11269970732866946,0.08788344861257946,0.01498393700076256,-0.0977157703279069,-0.0728995116118169,0.3389153993081496,0.31369255494586135,0.16328302193140112
2095,4,measurement_and_temporal,0.24080426489120077,0.0585516395082629,0.10347646603029335,0.07877615935264452,0.020224519844381623,-0.02470030667764883,0.21344627919885778,0.3627660586825398,0.35536303380070666
2096,4,temporal_only,0.5102736507355781,0.19564127077848625,0.13793277343888172,0.17669960651821012,-0.01894166426027613,0.038766833079328405,0.509617784455936,0.5326816547971926,0.504442711962319
2096,4,measurement_and_temporal,0.47315954464929566,0.05959500536703207,0.03727805984018497,0.3762864794420786,0.31669147407504655,0.33900841960189365,0.29276427318387926,0.28930045078959066,0.6557079084802944
2097,4,temporal_only,0.4993286632892716,0.06569439898691387,0.18310426455927842,0.2505299997430793,0.18483560075616545,0.0674257351838009,0.34615316864640844,0.5580616934340422,0.5780054984741553
2097,4,measurement_and_temporal,0.4495506039061542,0.12531354990651156,0.07523564247477516,0.24900141152486746,0.1236878616183559,0.1737657690500923,0.3885474923851011,0.3196888973264543,0.48474856011529355
2098,4,temporal_only,0.43237745522812876,0.05082431080980624,0.12015663413707604,0.2613965102812465,0.21057219947144026,0.14123987614417044,0.2835857467579009,0.45074852691526146,0.5669846878276888
2098,4,measurement_and_temporal,0.12125130373450344,0.0042806762949018085,0.07135912308785491,0.04561150435174671,0.041330828056844904,-0.025747618736108202,0.02600007831915093,0.28606472034068225,0.24655183852803753
2099,4,temporal_only,0.5698702927669698,0.21695346572178795,0.1481303496689136,0.20478647737626823,-0.012166988345519714,0.05665612770735462,0.5816367665319067,0.5532799342661278,0.5818860343867386
2099,4,measurement_and_temporal,0.4197111993715694,0.2883250318620872,0.06950930592018911,0.06187686158929312,-0.22644817027279407,-0.007632444330895993,0.6221029057912099,0.3910060973810337,0.36856864210094314
2100,4,temporal_only,0.269432525763187,0.09977867361289976,0.049589008447313766,0.12006484370297348,0.02028617009007372,0.0704758352556597,0.35018592075006877,0.323366110276791,0.3970474520958209
2100,4,measurement_and_temporal,0.26833245849637166,0.09091744040246684,0.14558065156172748,0.03183436653217734,-0.0590830738702895,-0.11374628502955014,0.391142196202687,0.4553794262843597,0.22353944839433007
2101,4,temporal_only,0.35105833759279836,0.2681289473619584,0.06483874534170024,0.018090644889139678,-0.2500383024728187,-0.04674810045256056,0.4701080461874049,-0.12112635760646415,0.13811398492691598
2101,4,measurement_and_temporal,0.2651667655690869,0.16077209761931052,0.0878309377036837,0.016563730246092683,-0.14420836737321785,-0.07126720745759102,0.36685080375990553,-0.2053994082630175,0.15636601275493445
